"From Type","From Name","Edge Type","To Type","To Name","Weight","From ID","Edge Type ID","To ID","Edge ID"
"Group","Langton & William Anderson","Deposition","Organization","Privy Council","1","8fec8c58-ac8b-44ff-ac98-2e00223eaa75","7b253dbb-d971-410c-ba93-f9057977679d","1179f9d8-9e90-4a4f-8aaf-921cb62784da","66ae17a2-92e7-46d1-8690-90c517d7ef81"
"Group","John Chapel, John Price & Richard Morris","Discovery","Person","Melville","1","805f78a9-4b21-44e2-a760-85276970ab98","e4ba6477-607c-464e-98cc-5f8d40adfa0d","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","7e440587-f062-496e-a4c8-23a351b4c294"
"Group","James Garden, Alexander Leask & John Forbes","Petition","Person","King William","1","84c17d8e-4f2d-4a27-9c00-ef90e0c6c4ce","4701a97e-36d5-4bfd-b701-de6055e0606f","3ad03413-7968-4e9e-97d9-67f379b665d7","98f7d297-62fe-4fe5-81b5-024270006e3a"
"Person","John McNaughton","Warrant","Place","Duart Castle","1","eb940167-258f-4372-b32f-f935a3ae40e7","41eafcc6-6a0a-4e00-8214-355625c492ee","e1c06a86-db22-49bc-996e-e6b111feeecc","f4b2eb15-52c7-4a94-84a1-7792ae576fa2"
"Group","Ministers in London","Address","Organization","Church of Scotland","1","1bea825b-a630-4725-8460-d0b4ecab0b39","750421fe-41c9-4ff1-a5fc-ef40ee89f2f9","65341a23-fb27-4c2c-bb94-ca0f00be7280","a6327a96-7708-41f4-a25e-259a5f6052ab"
"Person","Melville","List of prisoners","Organization","Parliament","1","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","5b6a3e51-ccb1-424c-86f5-d5fe2d076c2e","94a6fd18-525a-4e04-a4e4-cee35be788ae","e0fc349d-7e68-4537-aadc-ccda3f04781e"
"Organization","Privy Council","Oath","Person","King William","1","1179f9d8-9e90-4a4f-8aaf-921cb62784da","1f0ffa77-1a40-40ac-ae19-8187f9df1f13","3ad03413-7968-4e9e-97d9-67f379b665d7","59a4d2c3-f6f2-4ed4-b7b4-4ab9207594f3"
"Person","Hugh Campbell of Cawdor","Pass","Person","Alexander Kennedy","1","e50906e8-ac85-4ee8-9afe-3cb56525bad6","2ce940d4-b792-4159-b2e1-fdafda72f44c","a53de455-8330-4f95-94d2-053b333d12b9","c8cde9fe-dcc2-4a55-9eab-55ec6cae5e27"
"Person","Unknown","Pamphlet","Person","Melville","1","51499f34-96db-46f3-b28a-c007cb43b8f2","4cf11f6f-42d2-4f22-bc4c-8cd99bc62444","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","d6375704-3f75-4d61-9d6e-e1b21c3fbb1a"
"Organization","Privy Council","Examination","Group","Col. Livingston's Dragoons","1","1179f9d8-9e90-4a4f-8aaf-921cb62784da","475f2a04-5606-45e0-b1f0-eec323690148","943b904e-90d4-4dbe-a56b-9bde4c18d44a","39f0cc39-1272-4521-b124-b2ed6999c8ca"
"Organization","Privy Council","Examination","Group","Crew of ""Mary"" of Glasgow","1","1179f9d8-9e90-4a4f-8aaf-921cb62784da","475f2a04-5606-45e0-b1f0-eec323690148","22b397c9-322a-4606-bbe2-9a6ebc84db13","5b7adca1-e5c3-4954-9eff-1b96d0752fe3"
"Group","Ministers, Espiscopal Persuasion","Petition","Organization","Commission of the Church of Scotland","1","718b84a1-ae3a-4a49-9856-f9acc746c606","3dab595a-9b3c-4448-aef9-24fc394fafbd","efeb463a-25b8-43e1-9c44-ec1f4544fb21","83c52865-2e95-447b-b934-b4632a7603b8"
"Group","Lord Yester & Heritors and Parishoners of Dunfermline","Petition","Organization","Privy Council","1","004f6147-aca2-4f1e-82bc-93dab99d1afc","3dab595a-9b3c-4448-aef9-24fc394fafbd","1179f9d8-9e90-4a4f-8aaf-921cb62784da","3f6b2033-0a9d-4789-8923-149e77ac5410"
"Group","Magistrates & Council of Edinburgh","Petition","Organization","Privy Council","1","78207d9c-d6fb-4cfb-b765-9c6b3eac0d12","3dab595a-9b3c-4448-aef9-24fc394fafbd","1179f9d8-9e90-4a4f-8aaf-921cb62784da","f90c51c2-71bb-4ddc-adfd-607c831c8c17"
"Group","Commissioners of Supply for Renfrewshire","Petition","Organization","Privy Council","1","bfffdb64-fa4f-422e-9a42-4d727c650d06","3dab595a-9b3c-4448-aef9-24fc394fafbd","1179f9d8-9e90-4a4f-8aaf-921cb62784da","22c11712-c863-48c7-b404-b5b84cf5e117"
"Group","Bombardiers & Miners","Petition","Organization","Privy Council","1","3800602b-224f-4177-a2b1-56d0ecc6fac6","3dab595a-9b3c-4448-aef9-24fc394fafbd","1179f9d8-9e90-4a4f-8aaf-921cb62784da","3b2db398-4411-4f17-ae59-f2234aa5ef70"
"Person","King William","Instructions","Organization","Convention of Estates","1","3ad03413-7968-4e9e-97d9-67f379b665d7","4b7875ef-8f3a-4b0e-bc11-99804d6bc4e9","1d3396e9-da63-4e84-a95e-feb4dbd0fc45","ce38d274-e3a9-4fa3-9add-2079354ecb89"
"Person","King James","Instructions","Organization","Parliament","1","b550cdd1-7f1d-4332-8fc1-b31c62a7ad11","4b7875ef-8f3a-4b0e-bc11-99804d6bc4e9","94a6fd18-525a-4e04-a4e4-cee35be788ae","47696f0f-4315-4ccf-8632-e0285db4037b"
"Ship","Swallow","Memorandum","Person","Hamilton","1","f3a9864d-f5c9-4b78-ab41-5e302de3b869","e414842f-0b31-404c-853a-ea555aa1a5fa","d35060fe-af98-4b3f-b4cb-2e71bea6b1ae","a4009f39-9687-422a-8bdc-d6814d23d9f6"
"Person","Tarbat","Memorial","Organization","Church of Scotland","1","e5de6b65-e5cf-49ea-819b-02084c8b6cfa","d65a2317-56e0-4271-8af0-6aeb389c21aa","65341a23-fb27-4c2c-bb94-ca0f00be7280","66006da3-1bf9-42ac-88bf-6637e41b4009"
"Organization","Privy Council","Examination","Person","Bellenden","1","1179f9d8-9e90-4a4f-8aaf-921cb62784da","a32b8ff0-8ca1-4234-a1ef-0640498c2fe9","cc0913d0-8bbe-4396-8802-2965d3f43f18","a7437bee-b0f0-4a44-ba59-0158ecade8d0"
"Organization","Privy Council","Examination","Person","Andrew McNeillie","1","1179f9d8-9e90-4a4f-8aaf-921cb62784da","a32b8ff0-8ca1-4234-a1ef-0640498c2fe9","31df9fd7-181d-4477-bdf3-d7e7c8fc58e9","da8292e6-a779-400d-9f84-c266134eed17"
"Organization","Privy Council","Examination","Person","Neville Payne","4","1179f9d8-9e90-4a4f-8aaf-921cb62784da","a32b8ff0-8ca1-4234-a1ef-0640498c2fe9","fd8b619a-36f4-4e5b-9ab1-23a54668bcb1","d09edda0-2c43-4617-8fef-3af2aa858deb"
"Person","Annandale","Declaration","Unknown","Unknown","1","a1ddc9e4-2d69-4e57-89eb-daf7c1f91288","d1cd5867-b772-401a-8d37-eb813f630d91","aa25e3bc-a5a9-4cbd-9c71-65caae2e5091","653e97d7-5d8a-4d6b-b60b-18b8d7921687"
"Person","Melville","Declaration","Unknown","Unknown","1","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","d1cd5867-b772-401a-8d37-eb813f630d91","aa25e3bc-a5a9-4cbd-9c71-65caae2e5091","5c3ce290-97a1-4955-aa63-69cdcdd6a004"
"Person","Nottingham","Declaration","Unknown","Unknown","1","dba41d0b-260a-4732-bf80-25098071f527","d1cd5867-b772-401a-8d37-eb813f630d91","aa25e3bc-a5a9-4cbd-9c71-65caae2e5091","31654318-b140-497e-8d6e-78dcf6dad80b"
"Organization","Privy Council","Representation","Person","Melville","1","1179f9d8-9e90-4a4f-8aaf-921cb62784da","326012ee-222b-4f92-88b3-5ed6646976d9","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","ed5ef1ad-d7ba-4e99-96fa-b1965a9a17e8"
"Group","Lord Strathallan & Perth","Examination","Person","Colin Campbell","1","52489836-1a84-4ebd-8028-2358ccc6678d","861a1824-ff09-47b4-8d0b-1b75dc08316e","3e61846d-d79e-4e1b-8d82-bb0f438cc48f","9aeca1f8-054e-43ca-b92d-34817bc58e69"
"Person","Unknown","Eulogy","Group","Jacobites","1","51499f34-96db-46f3-b28a-c007cb43b8f2","b93dd2c7-4365-4010-95d8-b9adaebd653a","67196631-1339-4600-b071-1add1ca0820e","1d60a642-7136-4ae0-b06d-d5dc0be32471"
"Person","James Graham","Passes","Group","Bellenden","1","c375c556-7674-4770-b667-f2679daa0aa6","b9c5186c-9694-407c-af76-63922b8f95a3","e91a8cbd-94e2-4812-a45e-37528f5a0501","c62946d4-f287-40e0-ab12-fa282af093c9"
"Group","Highland Clans","Military Report","Person","Unknown","1","f2232350-d5fa-4a61-a3e8-ba3a9b36356e","8c21be27-8c29-42dd-86a7-ddd46350c4ca","51499f34-96db-46f3-b28a-c007cb43b8f2","54e3628f-5772-4f27-a57d-04ed58acfea7"
"Person","Leven","Agreement","Group","Lt. Colonel & Major & Captains","1","90a140c9-a62d-420b-bbad-b64672af4467","0583a41f-411d-4859-9281-0e1ac72bf219","a080b12e-8a79-4efb-985c-7ff9ef3f6f58","716564aa-6369-4be3-b14c-01c5052f76f5"
"Person","Representative of Andrew Anderson","Petition","Person","George Mossman","1","a7949518-2094-464c-8839-71d6aacd179c","5b8f43c5-db4c-427a-96c2-ff9a76b73466","229f2915-75da-4b2c-bbd3-e214ddc1a96a","76bad076-d717-44c6-9326-22f1881a5edb"
"Person","James McAnrias, D.D.","Petition","Person","King William","1","68db5138-8522-41c0-8025-721645205f74","5b8f43c5-db4c-427a-96c2-ff9a76b73466","3ad03413-7968-4e9e-97d9-67f379b665d7","48024540-5093-485f-aa88-50d0a6979d20"
"Person","Queen Mary","Conditions","Person","Annandale","1","9b0a33f4-c002-47c1-b224-c95e0f15d8e0","7c418144-fbd0-4781-99c2-51114d761c43","a1ddc9e4-2d69-4e57-89eb-daf7c1f91288","78d6f83d-9656-4261-a27e-f0372e937872"
"Person","King James","Proclamation","Organization","Parliament","1","b550cdd1-7f1d-4332-8fc1-b31c62a7ad11","59dbd449-5b40-4d01-809e-8622ef8a6b56","94a6fd18-525a-4e04-a4e4-cee35be788ae","09af090b-1588-43e7-82f2-636826584845"
"Group","Shires of Perth, Stirling & Dumbarton","Account","Person","Melville","1","f1caa658-4ee2-4e88-bf2a-c6a69e284910","589c58cc-09c7-4f5c-b707-376c70c734e5","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","857b8056-2fb2-459b-99dd-365b2e4f10f4"
"Person","Melville","Account","Group","Presbyterian Ministers","1","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","45b423b5-a7ae-47bc-8a97-a77738490b37","a0c1e1d4-7f18-4390-ab73-1ecca3eebefe","7d6f9835-aaca-4799-a3a6-af261d568a18"
"Organization","Church of Scotland","Address","Person","King William","1","65341a23-fb27-4c2c-bb94-ca0f00be7280","f503b0b5-a41d-47ac-a78c-87659e4b2719","3ad03413-7968-4e9e-97d9-67f379b665d7","66224267-8001-49be-b041-efe56fc850f3"
"Person","Hamilton","Letter","Person","Sunderland","1","d35060fe-af98-4b3f-b4cb-2e71bea6b1ae","9d957034-5dba-4505-a312-154a15d00bd0","c34421d6-29c9-4962-95bd-1d2400801e73","0c884181-95fa-437a-99da-04bd5188af88"
"Person","Cassillis","Letter","Person","Melville","2","5423c917-b39c-46ce-b989-ef6458564ae2","9d957034-5dba-4505-a312-154a15d00bd0","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","2ab924ba-4e4e-49f6-adbc-d41adc12efa9"
"Person","Katherine Polat","Letter","Person","Arran","6","07c57667-c0fd-446e-a1b5-5daef90c4b4d","9d957034-5dba-4505-a312-154a15d00bd0","e8b02d95-be78-43e3-aa78-948e459cd9fe","6e6e4d69-f234-42bb-abdf-14bfa228a46e"
"Person","Gilbert Burnet","Letter","Person","Hamilton","1","a978b992-4a0c-4cb7-8bac-cf398273e253","9d957034-5dba-4505-a312-154a15d00bd0","d35060fe-af98-4b3f-b4cb-2e71bea6b1ae","5618e31f-0cf5-49c2-a267-8672acffc396"
"Person","John Dalrymple","Letter","Person","Melville","43","4fa568af-136c-4b61-982c-ec428e9f9072","9d957034-5dba-4505-a312-154a15d00bd0","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","c7d6b3b8-1175-490d-bc87-fb1c77f594af"
"Person","Alexander McDowall","Letter","Person","Canon","6","9a0a97da-b9ca-496b-8788-816f548e78da","9d957034-5dba-4505-a312-154a15d00bd0","e5f4a1d7-a704-4cc6-b88a-fe8a5e7e17d7","8b0602b4-1fa1-4db2-ae41-5daea64a9028"
"Person","Lady Gerard","Letter","Person","Mr. Seargent Birch","1","16ad3896-f2fd-4c2c-a024-c94c68a1b31e","9d957034-5dba-4505-a312-154a15d00bd0","e2c9154f-273d-4364-9b15-1ccfce048611","cd522b02-f274-4fc4-9996-e0775262412f"
"Person","Baird of Newbyth","Letter","Person","Melville","1","7a13eb37-6248-4fca-a73c-5f97c436241c","9d957034-5dba-4505-a312-154a15d00bd0","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","b4b8a4fd-e257-40c1-8a31-3f3db8152a53"
"Person","Dr. Munro","Letter","Person","George Henry","1","2e9775d2-95f8-42d8-be19-5cfbaefb4426","9d957034-5dba-4505-a312-154a15d00bd0","36f4d6d6-1f61-48ce-9d94-676794316b4b","b9f5f867-c7a4-43f7-b806-2ebd04daef45"
"Person","A. I. Munro","Letter","Person","Melville","1","c06bfa01-dc03-4959-b6cf-58f3c67ae323","9d957034-5dba-4505-a312-154a15d00bd0","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","75e4bf58-ce29-40e9-9520-aad023067b42"
"Person","Lie. Col. John Buchan","Letter","Person","Sir Charles Graham","1","f94c7b7a-a3a1-48a9-bcf6-af0ce1d20572","9d957034-5dba-4505-a312-154a15d00bd0","a2745697-5a14-4961-8c23-b39a8f72288d","1c8eb5ae-3705-40ca-be5f-6bfb9504f0fe"
"Person","Alexander Hume","Letter","Person","Mrs. Munro","1","ffdee10c-85e0-47d7-b131-629b3407c8a0","9d957034-5dba-4505-a312-154a15d00bd0","dcb84886-6b76-4cf8-a60f-617a9c316227","c26e237a-22cd-4396-b857-7b8f18525b72"
"Person","John Cunningham","Letter","Person","Melville","1","fe448bee-519b-4c82-9818-a4fce5f39df3","9d957034-5dba-4505-a312-154a15d00bd0","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","11666af2-b808-4e65-a165-ebcd7a9d534e"
"Person","Hamilton","Letter","Person","John Dalrymple","1","d35060fe-af98-4b3f-b4cb-2e71bea6b1ae","9d957034-5dba-4505-a312-154a15d00bd0","4fa568af-136c-4b61-982c-ec428e9f9072","86c94f5b-c2f8-4923-8fce-a521f7136733"
"Person","N.R.","Letter","Person","Melville","9","5e05910b-83a2-4c08-b7c1-3f34471c0fd6","9d957034-5dba-4505-a312-154a15d00bd0","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","022991fd-b7d5-457f-8b64-f0c994c5eae7"
"Person","Charles Roberts","Letter","Person","Mr. Billott","1","962a94ce-314c-4dd3-9714-9e6ccbb7570c","9d957034-5dba-4505-a312-154a15d00bd0","9a792c20-d328-4d5f-9a7d-90d5955895da","d4942f22-c26b-4838-9774-46471e89e75e"
"Person","John Dalrymple","Letter","Person","Arran","2","4fa568af-136c-4b61-982c-ec428e9f9072","9d957034-5dba-4505-a312-154a15d00bd0","e8b02d95-be78-43e3-aa78-948e459cd9fe","18f31826-dab4-4248-be57-deb5a303d064"
"Person","James","Letter","Person","John Clark","1","b5f4a5c2-182b-42d1-8e01-2bab485cbe8e","9d957034-5dba-4505-a312-154a15d00bd0","e17a80d3-51fd-47f0-b17c-0ac1715f5c2d","2c4fa92e-fa70-458a-8a23-524a93b4a4a5"
"Person","W. Chetwynd","Letter","Person","Madam Harcourt","1","ba4d8f74-0db7-48ba-99ae-3f65b57b6bd3","9d957034-5dba-4505-a312-154a15d00bd0","139cea2c-7a68-4a72-845f-d23bfd016097","87096b57-d95b-4ead-b2a3-2c6f93ca8c7b"
"Person","Carstares","Letter","Person","Hamilton","2","4b222e20-129a-442f-9329-68bca49cb8d9","9d957034-5dba-4505-a312-154a15d00bd0","d35060fe-af98-4b3f-b4cb-2e71bea6b1ae","1d1e73a7-75a8-4e21-958a-36df61703439"
"Person","Lockhart","Letter","Person","Melville","35","6938d2fc-9fae-4ec7-b796-2fa16b764e00","9d957034-5dba-4505-a312-154a15d00bd0","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","6b90c0b2-c277-41dd-b5ff-2f184dfbd8fb"
"Person","R. Colville","Letter","Person","Melville","2","0cb385cf-30f5-49a6-9fab-79f67008d846","9d957034-5dba-4505-a312-154a15d00bd0","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","5a8b311b-f123-4d2e-aa24-f43783d8cdf0"
"Person","Alexander Smith","Letter","Person","Mrs. Tylor","1","a15c8dd1-2d26-4272-8e18-4bd7a8f29158","9d957034-5dba-4505-a312-154a15d00bd0","6290ad31-5776-4dce-9630-2742a5326b4b","e1cd9738-101e-426e-a675-5fb0806f7b00"
"Person","John Hamilton","Letter","Person","John Robertson","1","6c838aee-6fdc-4933-b488-fab380ec2bb4","9d957034-5dba-4505-a312-154a15d00bd0","b5c65c67-b6f8-4522-8555-97083737a819","4e0d41a7-fc20-459c-adb1-3b9caf3b401b"
"Person","F. K.","Letter","Person","Lady Gerard","2","d559780a-1824-4347-a66c-a5dbfc122b5a","9d957034-5dba-4505-a312-154a15d00bd0","16ad3896-f2fd-4c2c-a024-c94c68a1b31e","9d045829-eea5-4968-a2b4-e28f5c3a5ea6"
"Person","Robert Murray","Letter","Person","Selkirk","1","50b771a2-a9ad-4434-8321-79a580ed1b87","9d957034-5dba-4505-a312-154a15d00bd0","6eb7e620-4d2d-4f69-a2da-6d5ca8f719ce","1236e482-509d-4936-ad21-61d7e2a82e3d"
"Person","Moncrieff","Letter","Person","Melville","2","98caf98d-ee3d-4826-aef3-585c2a8a87c8","9d957034-5dba-4505-a312-154a15d00bd0","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","e998c4c8-7dd9-477d-9b6b-014783075120"
"Person","Anderson of Dowhill","Letter","Person","Melville","1","edb8d661-5185-4a22-82ed-ed444e9ddea2","9d957034-5dba-4505-a312-154a15d00bd0","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","a1089b31-fe8f-4b51-8029-94a797d69893"
"Person","A. Gordon","Letter","Person","Aeneas Macpherson","1","53713c89-43a5-44b6-92c5-00e71e97279f","9d957034-5dba-4505-a312-154a15d00bd0","0feea594-0ee5-4d8a-b9a2-01bae947bc30","f574896b-1508-4281-af70-cd6874b2198e"
"Person","Andrew Brown","Letter","Person","Laird of Spittell","1","47dfda74-3078-4019-8ff4-a8cd400e9b46","9d957034-5dba-4505-a312-154a15d00bd0","ae16f7eb-ff94-4adf-b3e4-f65bd08264f0","1cdd8878-e5df-4098-8179-6d4a36896414"
"Person","King William","Letter","Person","Leven","1","3ad03413-7968-4e9e-97d9-67f379b665d7","9d957034-5dba-4505-a312-154a15d00bd0","90a140c9-a62d-420b-bbad-b64672af4467","719ee317-6f9d-4d3c-86e5-5ac9db6cb81d"
"Person","Viscount Bolingbroke","Letter","Person","Lady Gerard","1","c49a01a8-b775-4ec5-a11d-b426c5a6ac8e","9d957034-5dba-4505-a312-154a15d00bd0","16ad3896-f2fd-4c2c-a024-c94c68a1b31e","237b38a3-e7d8-42d2-9f98-b6f7f409b633"
"Person","Thomas Ailborne","Letter","Person","Duchess of Hamilton","1","75b99cc2-7276-448f-a82b-9284ad2298da","9d957034-5dba-4505-a312-154a15d00bd0","bd1090b3-01c5-4fba-afb5-2c972382a9fe","72482a06-3695-4809-8b56-a6c3249ce1b1"
"Person","Hamilton","Letter","Person","Portland","3","d35060fe-af98-4b3f-b4cb-2e71bea6b1ae","9d957034-5dba-4505-a312-154a15d00bd0","d6af1c94-6eee-42c7-80da-53930b0e3946","c7567d81-2503-4b7a-9754-cd933fd10f22"
"Person","Hamilton","Letter","Person","Arran","19","d35060fe-af98-4b3f-b4cb-2e71bea6b1ae","9d957034-5dba-4505-a312-154a15d00bd0","e8b02d95-be78-43e3-aa78-948e459cd9fe","1b74dd07-1b48-4e70-b5fa-d62c8dbcebda"
"Person","James Dalrymple","Letter","Person","Melville","15","6a330c9e-ecb4-46bd-b8ec-44871a8282c2","9d957034-5dba-4505-a312-154a15d00bd0","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","9d21c457-197d-413e-bb3e-4df2ec24257f"
"Person","Charles Melville","Letter","Person","Melville","1","30ea580e-2bbd-4c9c-95c4-8633d9fb7aad","9d957034-5dba-4505-a312-154a15d00bd0","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","e10b98f1-16bd-410a-85a8-be4ced637d0f"
"Person","Blair","Letter","Person","Mr. Graham","2","f666aff2-7569-4728-b94b-09829857ed5e","9d957034-5dba-4505-a312-154a15d00bd0","c2b61599-1946-4544-8b09-9778f4b56c1a","72e8f1e8-9391-4a86-a959-1f4584390254"
"Person","Charles Oliphant","Letter","Person","Dunfermline","1","6e37c336-3a09-4318-ba11-ca55212bb293","9d957034-5dba-4505-a312-154a15d00bd0","857fb109-5200-41df-9051-766bdeb6c57c","ae35ed53-3b68-46a7-bc1a-03eb552948ae"
"Person","Buchan","Letter","Person","David Nairne","1","4572c060-b96c-4e3c-8d1f-568d5bb0b813","9d957034-5dba-4505-a312-154a15d00bd0","315a9ea5-33a9-4a16-a712-80efe45f5ad6","da113736-bdc0-499a-9450-f76c289bcc5e"
"Person","Queen Mary","Letter","Person","Hamilton","1","9b0a33f4-c002-47c1-b224-c95e0f15d8e0","9d957034-5dba-4505-a312-154a15d00bd0","d35060fe-af98-4b3f-b4cb-2e71bea6b1ae","2fad9afb-9900-4b83-8b87-db8f18dba2af"
"Person","King James","Letter","Person","Dundee","2","b550cdd1-7f1d-4332-8fc1-b31c62a7ad11","9d957034-5dba-4505-a312-154a15d00bd0","1bedf365-ada4-40b1-8966-9f5cd3b02999","30969a1c-bd37-445e-a71a-27de32c55573"
"Person","Linlithgow","Letter","Person","Melville","1","bf9d1bb7-a8bb-4ed7-a8f5-f81ed50d848e","9d957034-5dba-4505-a312-154a15d00bd0","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","33d173fc-bf2d-4fba-bda3-6c7d2270cb0e"
"Person","Dugal Campbell","Letter","Person","Argyll","1","77b2f77c-3ee8-4312-8054-fd463f01f82c","9d957034-5dba-4505-a312-154a15d00bd0","56541097-2284-46e0-be3d-4246aefe0c8c","8c6f9df3-749a-45a5-a6cc-02168d4392f5"
"Person","Rothes","Letter","Person","Hamilton","1","6afb3bb5-2ad6-4329-baa3-ad3bd0e15033","9d957034-5dba-4505-a312-154a15d00bd0","d35060fe-af98-4b3f-b4cb-2e71bea6b1ae","b08321c0-740b-4594-8728-da5d678daffc"
"Person","Robert Lloyd","Letter","Person","Madam Harcourt","3","04cfa5fd-db65-4bd5-9df6-351c6ecb2d04","9d957034-5dba-4505-a312-154a15d00bd0","139cea2c-7a68-4a72-845f-d23bfd016097","219d61b2-c1cf-4fc5-8cb2-beaf8f54eec6"
"Person","Polwarth","Letter","Person","King William","1","e7753e5f-4d93-4ee0-9b34-a42b62043166","9d957034-5dba-4505-a312-154a15d00bd0","3ad03413-7968-4e9e-97d9-67f379b665d7","e46547e6-096a-4dca-a7cd-cfeaec1a1330"
"Person","John Hamilton","Letter","Person","John Baillie","1","6c838aee-6fdc-4933-b488-fab380ec2bb4","9d957034-5dba-4505-a312-154a15d00bd0","db6d766e-9e3c-4aba-9b5e-d5551663ba76","4bd65578-f7de-4833-bfb1-7a04c8aa8221"
"Person","Tullibardine","Letter","Person","Arran","1","e56db275-e221-4d27-b94d-bcb0ac90b422","9d957034-5dba-4505-a312-154a15d00bd0","e8b02d95-be78-43e3-aa78-948e459cd9fe","ad4e206c-bd3e-440b-ae6b-6666f460f984"
"Person","Argyll","Letter","Person","Hamilton","7","56541097-2284-46e0-be3d-4246aefe0c8c","9d957034-5dba-4505-a312-154a15d00bd0","d35060fe-af98-4b3f-b4cb-2e71bea6b1ae","5cab8774-17fd-426c-af98-1cc1f9dc113a"
"Person","George Gordon","Letter","Person","Scrimgeour","1","2ab13f84-2819-4334-b0a4-991dca207a73","9d957034-5dba-4505-a312-154a15d00bd0","675dee96-5c8c-4232-9bc6-5e4a42ec28a3","85835056-6b76-41f7-b094-a7160525d2e8"
"Person","Charles Erskine","Letter","Person","Leven","1","1bc10063-39cf-43d0-92ca-c8d548a16b3d","9d957034-5dba-4505-a312-154a15d00bd0","90a140c9-a62d-420b-bbad-b64672af4467","dcdcd3c6-95c4-4bfb-967d-fd74e7154b61"
"Person","Master of Forbes","Letter","Person","Melville","3","aa29fdc4-295a-479c-b9bf-07cd559c03bf","9d957034-5dba-4505-a312-154a15d00bd0","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","618ac81f-9671-4fc2-88a1-49d80f0f5bd0"
"Person","James Conway","Letter","Person","Unknown","1","c4fbc9fd-fbc4-446b-b485-ebbb4b05c6af","9d957034-5dba-4505-a312-154a15d00bd0","51499f34-96db-46f3-b28a-c007cb43b8f2","8fd9efe4-3979-45cb-88d1-2a503354dd19"
"Person","Portland","Letter","Person","Hamilton","3","d6af1c94-6eee-42c7-80da-53930b0e3946","9d957034-5dba-4505-a312-154a15d00bd0","d35060fe-af98-4b3f-b4cb-2e71bea6b1ae","67782ae3-cb1c-45ab-9073-76e7455dac15"
"Person","Unknown","Letter","Person","Lady Gerard","6","51499f34-96db-46f3-b28a-c007cb43b8f2","9d957034-5dba-4505-a312-154a15d00bd0","16ad3896-f2fd-4c2c-a024-c94c68a1b31e","80bf18a7-1552-4ab3-b22b-ea194ef49cef"
"Person","Balcarres","Letter","Person","Melville","1","6e062900-e6ab-4276-aa0d-1ebd16161cfe","9d957034-5dba-4505-a312-154a15d00bd0","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","f788cc16-c13c-43dd-986e-512191401642"
"Person","James Colthart","Letter","Person","Patrick Cockburn","1","c78c9988-4104-44b0-9655-f8dac8793f28","9d957034-5dba-4505-a312-154a15d00bd0","f30c854a-5b63-4160-ab32-a55567177add","7b2d08da-6bde-4065-ba1a-b63f2d806636"
"Person","Peter McCulloch","Letter","Person","John McCulloch","1","a004338a-3241-4e57-840a-157e2999b97d","9d957034-5dba-4505-a312-154a15d00bd0","d28dd11d-78db-4190-a5ce-6bddead66e53","038882fa-6e3d-4763-aaf3-eb2a8bdbed15"
"Person","Andrew Russell","Letter","Person","Melville","8","37442a1f-1bb1-4182-bcd4-b97afa7542b6","9d957034-5dba-4505-a312-154a15d00bd0","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","cc7f6cb4-ea70-414a-9bef-c7c4a1af5818"
"Person","Jacobite Agent","Letter","Person","Doctor Fall","1","7e97a712-8ac8-4c89-a0e6-6502bc0b906a","9d957034-5dba-4505-a312-154a15d00bd0","15476b95-21bc-497f-9417-4359a99ba68c","8c9df0b5-c347-4d4d-891d-9d9a0cfe7cb6"
"Person","Carstares","Letter","Person","Unknown","1","4b222e20-129a-442f-9329-68bca49cb8d9","9d957034-5dba-4505-a312-154a15d00bd0","51499f34-96db-46f3-b28a-c007cb43b8f2","9f29dba1-0a1f-4f77-836e-98d85df27cd4"
"Person","Thomas Dunbar","Letter","Person","Lt. Col. Wilson","1","fbbced84-5dd8-4da2-887d-d9dcaa5310ab","9d957034-5dba-4505-a312-154a15d00bd0","c58cdb00-1bac-4062-86b2-37857b815748","aa30fb4b-8bd8-42ab-8ec5-96ebe740d3a4"
